epoch,lr,loss,iou,val_loss,val_iou,ce_loss,dice_loss,mse_loss,kl_loss
21,0.0001,1.1753451181085486,0.9306261669418664,0.30091959461569784,0.8750754617389239,0.07331145105176959,0.07071708964890447,0.0422910073232886,193.83386290700813
22,0.0001,1.1828640393520657,0.9269323409274457,0.31881890669465063,0.8582706068259285,0.07559102230657966,0.07433050012184401,0.0399142876512518,193.77187728881836
23,0.0001,1.1968576680672796,0.9217532179937589,0.29540656730532644,0.8751734559330681,0.08224398742119471,0.07968813131252925,0.03839074337462846,193.54282399227745
24,0.0001,1.1765382070290415,0.9239918131610456,0.27964528165757657,0.8793206152380355,0.07481502055337555,0.07732957287838585,0.03632500890250269,193.62151858681128
25,0.0001,1.1623171450276124,0.930998130646397,0.2947939943522215,0.8792332176277707,0.06974425584334752,0.07033946750492885,0.03463899199605772,193.4184112548828
26,0.0001,1.1711892218966233,0.9270425960873995,0.29467414021492006,0.875526903618351,0.07216400615239547,0.07410839048482604,0.032888446542385374,193.44314294112357
27,0.0001,1.1680899019304074,0.9316111080762826,0.3206173211336136,0.8808095994775218,0.07230847970139785,0.06968690967950665,0.03130577480126368,193.37624981528833
28,0.0001,1.1636168682261516,0.930505793206149,0.23993957936763763,0.891740519313645,0.07122755236923695,0.07065503944953283,0.029407700107089783,193.28326476247688
29,0.0001,1.159947548257677,0.9288653724290648,0.2808355733752251,0.8821560743368819,0.07076790826074009,0.072219662111381,0.029372071038539473,193.267680318732
30,0.0001,1.1567559312832982,0.9327732664562864,0.26362666189670564,0.8878714761929863,0.07757053331568323,0.06849152414963164,0.0275410968614252,193.09531824212326
31,0.0001,1.148297923175912,0.9289714633028872,0.27741890475153924,0.8804195257838179,0.06696229168613042,0.07226075498121125,0.026677800268915138,193.15799411974456
32,0.0001,1.1366685903386067,0.9379674797210792,0.2795580171048641,0.8746830330137307,0.0622407615311065,0.06310409812603966,0.02511618308428871,193.05130426507247
33,0.0001,1.1556548107611506,0.9291357521182099,0.28662867322564123,0.8788871095580463,0.0664136448254188,0.07196617871522903,0.024361545808221165,193.0461301301655
34,0.0001,1.1383945243923288,0.935165399796576,0.286997676640749,0.8749965082961557,0.060710735619068146,0.0658752292394638,0.021981545527906793,192.8939901653089
35,0.0001,1.1316637287014408,0.9396348257549633,0.26447900757193565,0.8876409126345279,0.057906705580773904,0.061382716796437246,0.022518640457603493,192.82638991506477
36,0.0001,1.1285598913305683,0.9379444805723939,0.32418814301490784,0.8701895897988792,0.057965734878839076,0.0630880412408861,0.021518828126748924,192.81777833637437
37,0.0001,1.134796048465528,0.9368242186308496,0.3318979233503342,0.8655298751208476,0.061995788042744,0.06413568258285522,0.020615662362328487,192.79389933535927
38,0.0001,1.1148908404927504,0.9367694520751573,0.3663549665361643,0.8405269046331361,0.060739652306403755,0.06421501119181795,0.01938438220684858,192.7171052631579
39,0.0001,1.125330911655175,0.9388249310735586,0.22849846482276917,0.8938839231601301,0.059760733681210015,0.062160987470109584,0.01903483748288923,192.67795643053557
40,0.0001,1.1269249296502064,0.9420641937584737,0.2357283916324377,0.8947703847076303,0.055355653865262866,0.058861509431153536,0.01816993087873255,192.60091199372945
41,0.0001,1.1063407337979267,0.9426599189531609,0.2535719364881516,0.8850533685920388,0.05415433166282518,0.05833850694554193,0.017591238181155763,192.574756823088
42,0.0001,1.1193441160415347,0.9382653315026724,0.24414510875940323,0.8927708476857701,0.05718936401836831,0.06257919761641272,0.01722057663688534,192.59268509714227
43,0.0001,1.1071883949794268,0.9443434153945749,0.31086797937750815,0.867191182288202,0.05446587843370849,0.05652337033173133,0.01662427391611824,192.54511160599557
44,0.0001,1.11615431622455,0.9411952095897693,0.2394283138215542,0.8970642508421438,0.061472046606499575,0.05961006417356689,0.015874831630897365,192.47656832243266
45,0.0001,1.1061191903917413,0.941153790401232,0.26134020239114764,0.8939254979054686,0.057341100207783956,0.059914616563103415,0.015673829058773424,192.44600075169615
46,0.0001,1.101062597412812,0.9431219586238585,0.2511808507144451,0.8890542343278612,0.05644045509397984,0.05775211507623846,0.014780451666171613,192.36970238936576
47,0.0001,1.1159672541053671,0.9393101962735797,0.22472766377031803,0.8985333069409451,0.05602540018952499,0.06164731009531829,0.014789329118732559,192.3937958165219
48,0.0001,1.118055395389858,0.942483738073969,0.29509465359151366,0.886768572893758,0.05512452403467799,0.058462995858419506,0.013827068093968066,192.32150469328226
49,0.0001,1.1137519847405584,0.94337359443034,0.24185960851609706,0.8921756878534653,0.0544018674521677,0.05758953094482422,0.013823729731436623,192.31718826293945
50,0.0001,1.101234042330792,0.9448899007932199,0.24372203424572944,0.896799620683114,0.05161129253900657,0.05598353278838982,0.013066066343239263,192.23590730365953
51,0.0001,1.1005677667103315,0.9418703273719873,0.2302837260067463,0.8988950864206524,0.05142554536200406,0.05897594857634159,0.012414065569541171,192.22412892391807
52,0.0001,1.0948464846924733,0.9426181698770363,0.24302944950759411,0.893615689630864,0.051368274912238124,0.05823082490400835,0.012409142929276354,192.19630070736534
53,0.0001,1.1078994493735463,0.9445648006770238,0.227010140940547,0.8960693434521667,0.054904886506131435,0.05628229213542626,0.012470012395887783,192.20263410869399
54,0.0001,1.0955934469637119,0.946262841247712,0.23051223978400232,0.9049871727609518,0.0520675670162871,0.05457132643666761,0.011863043445995763,192.14031480488023
55,0.0001,1.098340919927547,0.942967848678435,0.26443472020328046,0.8788371784479395,0.04958865663100933,0.05786147508127936,0.011626987969257721,192.11101913452148
56,0.0001,1.0957566876160472,0.943844921274083,0.26697682663798333,0.8876009140526848,0.04837289012583165,0.05695224116588461,0.011338795633300355,192.11493080540708
57,0.0001,1.0918220148274773,0.9441941637533031,0.24830916188657284,0.8916993905307107,0.05062021261879376,0.05654280632734299,0.010836098042904939,192.07211865876852
58,0.0001,1.0957500746375637,0.9457327936124297,0.24299775063991547,0.8992161549834213,0.04574011315087803,0.05502795195970379,0.010519919193987,192.03667510183234
59,0.0001,1.0998176195119556,0.942363827772322,0.24666726291179658,0.8931124978256367,0.0505950615062552,0.05838991272247444,0.009878063733738503,192.00076173481187
60,0.0001,1.096660791259063,0.9442979148590311,0.24422342777252198,0.8946305311944768,0.05056911283882998,0.05645705633244272,0.009802408694093557,191.9887590910259
61,0.0001,1.0837538320767253,0.9487113051040954,0.2683481235057116,0.885949894319525,0.04553264764876201,0.052090662820585845,0.009822212821362834,191.93524973016036
62,0.0001,1.091769831745248,0.9461189801102091,0.25452934578061104,0.892651730099668,0.045561253434667985,0.054631494482358295,0.009860735404991397,191.93589140239516
63,0.0001,1.0968590127794366,0.9474301491068743,0.2838351588696241,0.8737132449663767,0.05036975323192535,0.05337016620943623,0.009365011901153545,191.86505327726664
64,0.0001,1.1023285561486293,0.9445956458744182,0.2471238486468792,0.8898014691627196,0.05227643173308142,0.05617867362114691,0.008797930020495857,191.8448297600997
65,0.0001,1.082525959140376,0.9482001526790159,0.2842255480587482,0.8820013913677714,0.04811549284740498,0.052588625958091335,0.0084610398074514,191.8190753334447
66,0.0001,1.0971530377864838,0.9463665589160136,0.2629115626215935,0.8856960449159628,0.04941736612348787,0.05450671334420481,0.008856287661106571,191.810118424265
67,0.0001,1.082974330375069,0.9484922708566496,0.2355176407843828,0.8980081891609141,0.04997946740242473,0.05217672858321876,0.008355543930328599,191.7738231859709
68,0.0001,1.0729840295879465,0.9515437128203309,0.2571036368608475,0.8841599235870673,0.04503275068210704,0.049236075686556954,0.008471237366872006,191.75447243138365
69,0.0001,1.0793738898478056,0.9506691409486465,0.29775758385658263,0.8771807600020034,0.045241641543679316,0.05004177507707628,0.00792194223399029,191.72674600701583
70,0.0001,1.082652669203909,0.9505433473048891,0.2746193364262581,0.8815372551583666,0.044972269353075106,0.05019237760637627,0.007507489136371173,191.69541328831724
71,0.0001,1.081083151070695,0.9506349589096265,0.23641287460923194,0.897354117210597,0.0455970854498446,0.05012563169002533,0.007677158377574463,191.65251621447112
72,0.0001,1.0845860227158195,0.9467279081498198,0.22103991732001305,0.8994390772585682,0.048013374530549706,0.053999872043215,0.007370613331563379,191.63055660850122
73,0.0001,1.0713509242785604,0.9524437231971504,0.2337629847228527,0.9001579543335424,0.04231015624928063,0.04830806933600327,0.007243492193274984,191.6169517918637
74,0.0001,1.0705938151008205,0.9525520148841006,0.24735079519450665,0.8944828728353038,0.04224472634237388,0.04813340511815301,0.006885373517625818,191.60045824552836
75,0.0001,1.063323438167572,0.9531339591713168,0.24369780644774436,0.8946030462148349,0.04141161600974473,0.04761356440457431,0.006615026792707412,191.56502553036339
76,0.0001,1.0803492680976265,0.9499274608428658,0.25515649244189265,0.8839638143691271,0.04247138792740517,0.05074232572414836,0.006981709144862467,191.56478299592672
77,0.0001,1.0916018784046173,0.9462904291848702,0.23461827933788298,0.8979943754672715,0.04499893073761274,0.05441947163097442,0.006417080184052649,191.53226450869911
78,0.0001,1.0730284452438354,0.9530302882535827,0.24652139991521835,0.892374714029583,0.042851000744849446,0.04767574220895767,0.0063731524891121995,191.50961745412727
79,0.0001,1.0736269229336788,0.9521955186363427,0.27213776409626006,0.881533700843464,0.0425214477814734,0.048525298635164894,0.00598299358419976,191.49110011050576
80,0.0001,1.066792228504231,0.9512264617252398,0.23081703186035157,0.8961498669667256,0.041593921869727116,0.049424540783677785,0.00586667574488705,191.48824952778062
81,0.0001,1.084509546819486,0.9506037015238789,0.26897700503468513,0.8932465056011114,0.04591914665486131,0.050155247487719094,0.005986302705040495,191.46131736353823
82,0.0001,1.0797732001856755,0.9471647133303147,0.2819781206548214,0.8743080499160335,0.04849334953254775,0.05361949090372052,0.005781634202177979,191.43846632304945
83,0.0001,1.0788562125281285,0.9483583846672228,0.22972354739904405,0.9058332425549265,0.04737224314233352,0.052382284197314034,0.005607255909126252,191.42891391954925
84,0.0001,1.0655412273971658,0.9521444164214241,0.21075615137815476,0.9077328781042528,0.04044557970605398,0.04851571980275606,0.005460306269876463,191.39463504992034
85,0.0001,1.0691508211587604,0.9549298220018604,0.2352947399020195,0.9026315908700562,0.03955412274526973,0.04573338022155146,0.005377478768901997,191.3775823492753
86,0.0001,1.0582884040318037,0.9529109688388776,0.2755236066877842,0.8907083312918764,0.03998988352853943,0.04774721849847723,0.005299494494561498,191.34475185996607
87,0.0001,1.067424968669289,0.9530270179059669,0.23355139568448066,0.8991498905667854,0.038435772402832906,0.047595891853173575,0.0052966955393601795,191.3265694066098
88,0.0001,1.0591792699537779,0.9551095424319661,0.21553987227380275,0.9095237534734425,0.03910959276713823,0.04548060057456033,0.005129423712404739,191.29935535631682
89,0.0001,1.0610345358911313,0.9541572915496809,0.21807547211647033,0.9049392206029676,0.03991675367088694,0.04643464768142031,0.005157437285800513,191.2575171621222
90,0.0001,1.063908456971771,0.9553765436602587,0.20723425820469857,0.9146251499432465,0.039587399053076906,0.045182764033476513,0.005207413917799529,191.2213299399928
91,0.0001,1.062842682003975,0.9537348726676088,0.21675133667886257,0.9143834867838908,0.03742262746317912,0.046913488436553435,0.0049901060073783525,191.19229226363333
92,0.0001,1.054496484367471,0.95544258683728,0.22781473249197007,0.9033200939089945,0.037465365270950964,0.04515249761087554,0.004652051978107346,191.13957374974302
93,0.0001,1.0644324304241883,0.954709314406453,0.23279266953468322,0.9002644167007562,0.04042336546505491,0.04591293235619863,0.004552120394931224,191.0946085076583
94,0.0001,1.0536815304505198,0.9561979446209664,0.24523258358240127,0.8977950846794147,0.03617739115367856,0.04440649141345108,0.004798842517438492,191.0279854222348
95,0.0001,1.0576984247094707,0.9553294650949941,0.30925227999687194,0.8837644005982768,0.03640771988716166,0.04525812197539766,0.004406751210090557,190.95172279759458
96,0.0001,1.0636346316651295,0.9551786369876196,0.2480599418282509,0.8999434854259756,0.04002881651652641,0.04538362680888567,0.004233170567251938,190.88408520347193
97,0.0001,1.0516858100891113,0.955273882660057,0.24808121398091315,0.8904816773987673,0.03890461345965212,0.045345981012691154,0.00406619338441248,190.76652727629008
98,0.0001,1.0552577995940258,0.9561713782050438,0.2513030171394348,0.8923182145332607,0.037269037311612546,0.044451357954639496,0.004047693966544773,190.65219959459807
99,0.0001,1.0618224771399247,0.954611223735797,0.21396202445030213,0.9134644343415612,0.03704158411992173,0.045958947750829884,0.003921845762402211,190.53937169125206
100,0.0001,1.0514894174902063,0.955626165847028,0.21405482515692711,0.9082628331460887,0.03711176366267497,0.045067148250445985,0.003960434062479946,190.41889210751182
101,0.0001,2.7827747777888647,0.4488466712675385,0.6716807156801223,0.6835820411375735,1.6487648883148243,0.5670049539522121,0.0,0.0
102,0.0001,0.7589152714139537,0.7596961467753487,0.46034750491380694,0.8061514523177229,0.26461502086175115,0.24715012508003334,0.0,0.0
103,0.0001,0.5794589511658016,0.8186685865449738,0.40028921961784364,0.8323765893863296,0.20640228080906367,0.18652833527640292,0.0,0.0
104,0.0001,0.5103835432152999,0.8423581252530565,0.361230181157589,0.8408287453710243,0.18711539789250023,0.16163407266139984,0.0,0.0
105,0.0001,0.42973657050415087,0.8710829665465891,0.4178323298692703,0.8197339227767844,0.16422679490948977,0.13275488897373802,0.0,0.0
106,0.0001,0.41230016829151855,0.8745200671772801,0.30731639117002485,0.8718767972597318,0.15482234690142305,0.12873891074406474,0.0,0.0
107,0.0001,0.3573031101964022,0.8929044708275721,0.3414119936525822,0.8564537403111473,0.13692130168017588,0.11019090445418107,0.0,0.0
108,0.0001,0.35317226342464747,0.8948385824534911,0.2820307493209839,0.8761360428337621,0.13705105775673138,0.10806060307904293,0.0,0.0
109,0.0001,0.3330246031676468,0.9006942434066042,0.2858868256211281,0.8791252591684191,0.12927000989255152,0.10187729722575138,0.0,0.0
110,0.0001,0.3180028421706275,0.9039483658405821,0.25006806179881097,0.8970121722519506,0.12090977546023696,0.09854653281600852,0.0,0.0
111,0.0001,0.30103874343790504,0.9083522708661511,0.2533080238848925,0.8917825215539266,0.11286091490795738,0.0940889143630078,0.0,0.0
112,0.0001,0.3346176818013191,0.8982036931108488,0.28674979954957963,0.8791126818751117,0.12633521345100904,0.10414123456729085,0.0,0.0
113,0.0001,0.3198511312274556,0.9022799697389802,0.244753161072731,0.8948742947601168,0.12001613939279004,0.09991749611340071,0.0,0.0
114,0.0001,0.30627403408288956,0.9067215635421971,0.27350356727838515,0.878346528226345,0.11543729896412085,0.09541836694667213,0.0,0.0
115,0.0001,0.2817503676602715,0.9137312940398252,0.23416842445731162,0.9012285195028398,0.1050172253560863,0.08836657161775388,0.0,0.0
116,0.0001,0.2678268704759447,0.9187874760514694,0.22635221034288405,0.9045975695600739,0.1011578998479404,0.08333448555908705,0.0,0.0
117,0.0001,0.2646680129201789,0.9192565001920748,0.2400159753859043,0.8975246004897389,0.09944538360363558,0.08261131456023768,0.0,0.0
118,0.0001,0.26862772495338794,0.9182363523398812,0.2375128637999296,0.8969922519264528,0.10107596130355408,0.08377588148179807,0.0,0.0
119,0.0001,0.256611879914999,0.922073228702193,0.23628608137369156,0.8949474130769544,0.09692791560174603,0.07984198198506706,0.0,0.0
120,0.0001,0.24596690700242393,0.9255599922936899,0.2261148937046528,0.9024653212845639,0.09344071404714334,0.07626309598747052,0.0,0.0
121,0.0001,0.25478818855787577,0.9227817884006978,0.21011197715997695,0.9105599225098556,0.09661616688888323,0.07908601039334347,0.0,0.0
122,0.0001,0.25411833058062355,0.9221662900728668,0.2572626397013664,0.8909641433833796,0.09478932256369214,0.07966450405748267,0.0,0.0
123,0.0001,0.24209005013108253,0.926523360129907,0.2116356872022152,0.9033593967239961,0.09165746640217931,0.07521629215855348,0.0,0.0
124,0.0001,0.24594265653898842,0.92497898535593,0.19399770721793175,0.9176514870175261,0.09248750196083595,0.07672757812236485,0.0,0.0
125,0.0001,0.23748032689878815,0.9281795391483295,0.19705011360347272,0.9136010662406852,0.09040021131697454,0.0735400577909068,0.0,0.0
126,0.0001,0.23967771839938665,0.9271278404337152,0.22979559376835823,0.8984285033799413,0.09063596636252969,0.07452087653310675,0.0,0.0
127,0.0001,0.23537316977193481,0.9285934104213154,0.21674625799059868,0.9045269630920407,0.08932928701764659,0.07302194088697433,0.0,0.0
128,0.0001,0.23122837629757428,0.9282391836043501,0.20574178621172906,0.9086313959161354,0.08443020426325108,0.07339908613970406,0.0,0.0
129,0.0001,0.2253198141330167,0.9317193898628238,0.21015455052256585,0.909892357080104,0.08556910280726458,0.06987535561385907,0.0,0.0
130,0.0001,0.2229420034901092,0.9315749314042738,0.23320943713188172,0.8948990989395235,0.08282854927605704,0.07005672745014492,0.0,0.0
131,0.0001,0.23398905835653605,0.9281988290592037,0.2536848112940788,0.8841179120924837,0.08707970562145899,0.07345467609794516,0.0,0.0
132,0.0001,0.23562890565709063,0.9271064577965079,0.2319990534335375,0.8935315734726295,0.08683483880993567,0.07439703298242469,0.0,0.0
133,0.0001,0.21518916734739355,0.9342485886092277,0.21681222282350063,0.9037341603405966,0.08042963481459178,0.0673797659968075,0.0,0.0
134,0.0001,0.21746399743776573,0.9336120905146499,0.2382125474512577,0.8966031562725911,0.08155686834729031,0.06795356461876317,0.0,0.0
135,0.0001,0.2258394129182163,0.9303227755177951,0.2164442803710699,0.9065672613190958,0.08352546271328863,0.07115697547009117,0.0,0.0
136,0.0001,0.21522938185616544,0.9335625965039157,0.20252441093325615,0.9129181417336187,0.07949977049506024,0.06786480585211202,0.0,0.0
137,0.0001,0.21656980404728338,0.9328238046313065,0.20113359354436397,0.9126763597816627,0.0793842384101529,0.06859278286758222,0.0,0.0
138,0.0001,0.20980991932906604,0.9372324930419265,0.21272243112325667,0.904200029124047,0.08123397204632822,0.0642879738619453,0.0,0.0
139,0.0001,0.19544253057163014,0.9403112502798741,0.2041316106915474,0.9113369813121368,0.07312100130672518,0.061160764411876074,0.0,0.0
140,0.0001,0.2034353547190365,0.936936136347563,0.1989707589149475,0.9112651347522546,0.07439956132714685,0.06451789721062309,0.0,0.0
141,0.0001,0.19609655410443483,0.9407324983116121,0.2040383130311966,0.9113639990301008,0.07445875628802337,0.06081889883468026,0.0,0.0
142,0.0001,0.20678202778493104,0.9352365387330437,0.29210155829787254,0.8697797911775617,0.07444051908035028,0.06617075400917154,0.0,0.0
143,0.0001,0.2077947547169108,0.9364377197036733,0.1927643496543169,0.9168557798907292,0.07775067126280383,0.0650220419231214,0.0,0.0
144,0.0001,0.20372769981622696,0.9363585342352222,0.199360441416502,0.9134494757708067,0.07390567238785718,0.06491101337106604,0.0,0.0
145,0.0001,0.2146772397191901,0.9336700838612234,0.19900683648884296,0.9096597441205667,0.07912825101888493,0.06777449461974595,0.0,0.0
146,0.0001,0.19528219976315372,0.9400166907469646,0.20972265787422656,0.9064897284901698,0.07226871816735518,0.06150674035674647,0.0,0.0
147,0.0001,0.2016248852994881,0.9373675831416853,0.21461826078593732,0.905306165248325,0.07358167080306693,0.06402160737075303,0.0,0.0
148,0.0001,0.2075101178335516,0.9349281413908805,0.23101629689335823,0.8957938237437469,0.07460867515520046,0.06645072094703976,0.0,0.0
149,0.0001,0.19659391545543545,0.9399799357306231,0.2064559631049633,0.9089664411953944,0.07347249273995035,0.061560711578318945,0.0,0.0
150,0.0001,0.1869084467425158,0.9432088301259756,0.18087888434529303,0.9167382920289142,0.07035664635661401,0.05827589999688299,0.0,0.0
151,0.0001,0.1947490996436069,0.9399795785777121,0.21523599326610565,0.903237501198349,0.07205121586785505,0.061348941765333474,0.0,0.0
152,0.0001,0.18455742250539756,0.9434587211006421,0.1971300683915615,0.9116094419766145,0.06858226544174709,0.0579875786053507,0.0,0.0
153,0.0001,0.19000035073412092,0.9415673434716738,0.20990262553095818,0.9040824870190963,0.07046271929223287,0.059768816358164736,0.0,0.0
154,0.0001,0.18247183049587826,0.9436517074648554,0.20374947190284728,0.9103628347510215,0.0670269887992426,0.05772242067675842,0.0,0.0
155,0.0001,0.18541553459669413,0.943185091471921,0.19464380331337452,0.9152401870612371,0.0690988407127167,0.05815834708903965,0.0,0.0
156,0.0001,0.18273821316267314,0.9440267414172497,0.21236242577433587,0.9005885833819466,0.06792385763439693,0.05740717798471451,0.0,0.0
157,0.0001,0.18158669857994506,0.9436007600649245,0.20011888593435287,0.9158205259323461,0.06613328155914419,0.05772670789768821,0.0,0.0
158,0.0001,0.18697566833151014,0.9428647216659719,0.2136723056435585,0.9013729152298927,0.06995474311866258,0.058510462704457734,0.0,0.0
159,0.0001,0.1828162068207013,0.9434836677390811,0.22697999328374863,0.8945465420267753,0.06699256045057585,0.057911823062520275,0.0,0.0
160,0.0001,0.18442777397209092,0.9429919519474746,0.2147371280938387,0.9092652514458859,0.06769387404385366,0.05836695040527143,0.0,0.0
161,0.0001,0.1827568104000468,0.9439929183098686,0.2187770538032055,0.9048060235573654,0.06794687027209684,0.05740497065217871,0.0,0.0
162,0.0001,0.17418326545310647,0.94699180530001,0.1927996639162302,0.9130131711595725,0.06549266613039531,0.05434529953881314,0.0,0.0
163,0.0001,0.18404231818490907,0.9430341942305456,0.18207292705774308,0.9195342030764341,0.06749432205565666,0.05827399813815167,0.0,0.0
164,0.0001,0.20004928435542083,0.9368509961640522,0.24702560789883138,0.8915532910287389,0.0709133917269738,0.0645679458975792,0.0,0.0
165,0.0001,0.20766542420575493,0.9365297106803683,0.21538599021732807,0.8972216226835299,0.07789407974403155,0.0648856719857768,0.0,0.0
166,0.0001,0.1944079956922092,0.9398970510560062,0.2350952684879303,0.8949901956812513,0.07148449260153268,0.06146175139828732,0.0,0.0
167,0.0001,0.2009075135972939,0.9377481465467108,0.20208153054118155,0.9110548583537594,0.07370324952429846,0.06360213223256563,0.0,0.0
168,0.0001,0.1873489700649914,0.9429322781066505,0.21960729137063026,0.8977613149063478,0.07047315976141315,0.05843790463711086,0.0,0.0
169,0.0001,0.18624217729819448,0.9417122487757106,0.1970086857676506,0.9103225690474744,0.06681396591624147,0.05971410556843406,0.0,0.0
170,0.0001,0.18241835816910393,0.9433327309371269,0.19118373654782772,0.9113633902884448,0.06658934042053788,0.05791450840862174,0.0,0.0
171,0.0001,0.17454784520362554,0.9467548476929489,0.2129443794488907,0.9062200395238499,0.06528522946724766,0.054631308113273824,0.0,0.0
172,0.0001,0.1698043469927813,0.9478435063406774,0.19960208609700203,0.914520206938605,0.06271852082327793,0.05354291318278564,0.0,0.0
173,0.0001,0.17558512170063822,0.9453459910344014,0.2036392256617546,0.9062445307087506,0.06343603658636934,0.056074542434592,0.0,0.0
174,0.0001,0.16895755635280357,0.9478033434698208,0.17939566001296042,0.9191542018785637,0.06184221794338603,0.053557669645861575,0.0,0.0
175,0.0001,0.16515985954748957,0.9488610727805891,0.19583128467202188,0.9118863508993618,0.06004654385737682,0.05255665786956486,0.0,0.0
176,0.0001,0.16607964783906937,0.9483229708927484,0.19019794836640358,0.9197054851163499,0.06001783079026561,0.05303090889202921,0.0,0.0
177,0.0001,0.15779016088498266,0.9516202621846596,0.17583090178668498,0.9203639641828858,0.05830298981776363,0.04974358528852463,0.0,0.0
178,0.0001,0.16459198345087075,0.948989163065634,0.19506922625005246,0.9136675342791877,0.0598661718694003,0.052362906305413494,0.0,0.0
179,0.0001,0.1631653642183856,0.9493236516175338,0.191777615621686,0.9161404842265009,0.05919067669463785,0.0519873437128569,0.0,0.0
180,0.0001,0.1687808070135744,0.9473210115263618,0.20273495018482207,0.9067945628073664,0.060989826133376675,0.05389549034206491,0.0,0.0
181,0.0001,0.1653792841458007,0.9484641510833164,0.1935669004917145,0.9129626160306618,0.05955609022394607,0.052911597255029176,0.0,0.0
182,0.0001,0.16943050940570079,0.9470266917240822,0.19953322783112526,0.9160739551809435,0.0606846259906888,0.05437294158496355,0.0,0.0
183,0.0001,0.17831489875128395,0.9443135095698875,0.18319293595850467,0.9191999196849829,0.06453582311147138,0.05688953791794024,0.0,0.0
184,0.0001,0.1603679612867142,0.9500952479515287,0.1813286367803812,0.9185235362633375,0.05785908339251029,0.05125443911866138,0.0,0.0
185,0.0001,0.16074000298976898,0.9505048375460367,0.19780400767922401,0.9131641574132618,0.05903865588142684,0.050850673725730496,0.0,0.0
186,0.0001,0.15954226020135379,0.9496037767047764,0.18168957643210887,0.9212307101575086,0.05614579478768926,0.05169823255978132,0.0,0.0
187,0.0001,0.15429355792309107,0.9520162434273086,0.18698263838887214,0.9152886185549469,0.05566693406159941,0.049313311906237355,0.0,0.0
188,0.0001,0.16589965573266932,0.948398596295582,0.2110481858253479,0.9098968005798087,0.06006840851746107,0.0529156240977739,0.0,0.0
